# Amplitude, Wavelength
-2.765360049057869105e+02,4.163821382138214062e+02
-5.798924187749253889e+01,4.163840384038404068e+02
7.013105746278324659e+02,4.163859385938594073e+02
-6.027519790254351619e+02,4.163878387838784079e+02
-3.109440258782212254e+02,4.163897389738974084e+02
1.928704830972671402e+02,4.163916391639164090e+02
2.676273510051820494e+02,4.163935393539354095e+02
1.014453388000696208e+02,4.163954395439544101e+02
6.317552489263258764e+01,4.163973397339734106e+02
7.924773147142994745e+00,4.163992399239924111e+02
-1.130308527748894818e+02,4.164011401140114117e+02
-2.229953374082622872e+02,4.164030403040304122e+02
-7.829714605773523317e+01,4.164049404940494128e+02
-4.523741819783119240e+02,4.164068406840684133e+02
3.903533456123215615e+02,4.164087408740874139e+02
2.834616424344322354e+02,4.164106410641064144e+02
8.500481526709317848e+01,4.164125412541254150e+02
-1.510968698205016096e+02,4.164144414441444155e+02
-1.587698985947606616e+02,4.164163416341634161e+02
-3.841614920927801222e+02,4.164182418241824166e+02
-5.889075988589751205e+02,4.164201420142014172e+02
-1.455638588911292572e+02,4.164220422042204177e+02
4.013545737028399571e+02,4.164239423942394183e+02
-1.956967633460207026e+02,4.164258425842584188e+02
-7.131835260878344229e+01,4.164277427742774194e+02
-2.139184450078925011e+02,4.164296429642964199e+02
3.563835273631477207e+01,4.164315431543154205e+02
2.578681359894528100e+02,4.164334433443344210e+02
-2.227229162827402433e+02,4.164353435343534215e+02
-1.775030354253241285e+02,4.164372437243724221e+02
-4.420858653342143043e+02,4.164391439143914226e+02
-1.584291987208553678e+02,4.164410441044104232e+02
-2.121942204694011025e+01,4.164429442944294237e+02
5.420280897706118139e+02,4.164448444844484243e+02
4.138722842940326245e+02,4.164467446744674248e+02
-3.490342969253117644e+01,4.164486448644864254e+02
5.947513493691577224e+01,4.164505450545054259e+02
8.306893833809802175e+01,4.164524452445244265e+02
-6.629127342266687606e+01,4.164543454345434839e+02
-1.982839588991569144e+02,4.164562456245624844e+02
-1.909219526747675673e+02,4.164581458145814850e+02
-1.764535449523669115e+02,4.164600460046004855e+02
2.860012306565595281e+02,4.164619461946194861e+02
2.857531226057782803e+01,4.164638463846384866e+02
-1.234354994527507046e+02,4.164657465746574871e+02
-1.793471038343892303e+02,4.164676467646764877e+02
-1.997629590135478281e+02,4.164695469546954882e+02
-6.438418814880167247e+02,4.164714471447144888e+02
-3.128650674109809415e+02,4.164733473347334893e+02
3.526650576494585039e+02,4.164752475247524899e+02
-1.675205005369727189e+02,4.164771477147714904e+02
1.252082940057345439e+02,4.164790479047904910e+02
5.020100635992275073e+01,4.164809480948094915e+02
-4.555664667389442002e+01,4.164828482848284921e+02
-2.007583537633300921e+02,4.164847484748474926e+02
-1.298970762093460252e+01,4.164866486648664932e+02
4.974123805083642083e+02,4.164885488548854937e+02
2.167548031480290263e+02,4.164904490449044943e+02
2.411570650838620793e+02,4.164923492349234948e+02
-1.682583163639015424e+02,4.164942494249424954e+02
-4.205696402671443366e+02,4.164961496149614959e+02
-2.748142301565301295e+02,4.164980498049804964e+02
8.297327902168919422e+01,4.164999499949994970e+02
3.097186688695117027e+02,4.165018501850184975e+02
1.141106154724523805e+02,4.165037503750374981e+02
4.132331809617728169e+01,4.165056505650564986e+02
-5.503730634591161106e+02,4.165075507550754992e+02
-3.268404909655478150e+02,4.165094509450944997e+02
5.860589854332996538e+02,4.165113511351135003e+02
1.911622140852833596e+01,4.165132513251325008e+02
-1.630280025308256029e+02,4.165151515151515014e+02
1.025076076833235135e+02,4.165170517051705019e+02
1.437469894843019347e+02,4.165189518951895025e+02
1.519913545615712280e+02,4.165208520852085030e+02
-4.908952927019798267e+02,4.165227522752275036e+02
2.752196000644050287e+02,4.165246524652465041e+02
-2.036121695246519323e+02,4.165265526552655047e+02
7.051808907814513816e+01,4.165284528452845052e+02
-3.280138534341523382e+02,4.165303530353035057e+02
-1.711515585689426189e+01,4.165322532253225063e+02
1.870418110424417932e+02,4.165341534153415068e+02
-2.737662067176191272e+02,4.165360536053605074e+02
1.251378199559780882e+02,4.165379537953795648e+02
5.369200592145146089e+01,4.165398539853985653e+02
1.913891266783038816e+02,4.165417541754175659e+02
4.596167783663913156e+02,4.165436543654365664e+02
2.378534585521510394e+02,4.165455545554555670e+02
6.181557953596866355e+02,4.165474547454745675e+02
-3.202403881344098409e+02,4.165493549354935681e+02
-8.204971943688693159e+01,4.165512551255125686e+02
-1.072166972837653134e+02,4.165531553155315692e+02
7.414584179224971194e+02,4.165550555055505697e+02
-1.191434321689381193e+02,4.165569556955695703e+02
3.564217547908190227e+02,4.165588558855885708e+02
-4.599381164144565446e+02,4.165607560756075713e+02
-2.619454986590557155e+02,4.165626562656265719e+02
2.076802828426319252e+02,4.165645564556455724e+02
-2.422573213792654485e+02,4.165664566456645730e+02
2.993338006652243255e+00,4.165683568356835735e+02
6.639424595056690350e+02,4.165702570257025741e+02
-3.238999203924329606e+01,4.165721572157215746e+02
1.528974855329860247e+02,4.165740574057405752e+02
5.959654622802555934e+01,4.165759575957595757e+02
-5.244932510646199262e+02,4.165778577857785763e+02
4.690987601547346912e+02,4.165797579757975768e+02
5.779440069034815224e+02,4.165816581658165774e+02
1.243123060000687730e+02,4.165835583558355779e+02
-2.211221438448430092e+02,4.165854585458545785e+02
6.816439083034335056e+01,4.165873587358735790e+02
-3.232102241195190118e+02,4.165892589258925796e+02
-2.269182921284811130e+02,4.165911591159115801e+02
-1.434729785164210512e+02,4.165930593059305806e+02
3.615707996170365846e+02,4.165949594959495812e+02
3.023897343002710727e+02,4.165968596859685817e+02
1.247099605527153585e+02,4.165987598759875823e+02
-6.177693806983802460e+02,4.166006600660065828e+02
1.492557273818481178e+02,4.166025602560255834e+02
2.520764348076163230e+00,4.166044604460445839e+02
2.028504030734811465e+02,4.166063606360635845e+02
-5.890870337291156602e+02,4.166082608260825850e+02
-3.376925349858881304e+02,4.166101610161015856e+02
9.542799922523654743e+01,4.166120612061205861e+02
2.748793020690638969e+02,4.166139613961396435e+02
5.422081039602387591e+02,4.166158615861586441e+02
-2.046125091204177409e+02,4.166177617761776446e+02
5.409959623614942075e+02,4.166196619661966452e+02
-2.685051419670931523e+02,4.166215621562156457e+02
4.988645743117843523e+01,4.166234623462346462e+02
2.122479957436360394e+02,4.166253625362536468e+02
4.766812133717378970e+02,4.166272627262726473e+02
-2.339398323077756743e+02,4.166291629162916479e+02
-2.042119961935221966e+02,4.166310631063106484e+02
1.694267568017653218e+02,4.166329632963296490e+02
-2.563274554668233236e+02,4.166348634863486495e+02
2.493473663998614711e+02,4.166367636763676501e+02
-3.491118848408191297e+02,4.166386638663866506e+02
9.806401518691554031e+01,4.166405640564056512e+02
-5.888024819499141813e+02,4.166424642464246517e+02
2.260777621592900459e+02,4.166443644364436523e+02
4.934704657792634208e+01,4.166462646264626528e+02
-3.343182268444910505e+02,4.166481648164816534e+02
2.564250629535632697e+02,4.166500650065006539e+02
4.512666730951779641e+02,4.166519651965196545e+02
-1.141727592972885219e+02,4.166538653865386550e+02
2.451133777955056701e+02,4.166557655765576555e+02
7.014290164766406406e+02,4.166576657665766561e+02
-4.043584540817801667e+02,4.166595659565956566e+02
2.571337433730289135e+01,4.166614661466146572e+02
-2.781108214531626572e+02,4.166633663366336577e+02
-4.527250241922839535e+01,4.166652665266526583e+02
-5.949760780592430365e+01,4.166671667166716588e+02
-4.184213692200742116e+02,4.166690669066906594e+02
9.086032571561446503e+01,4.166709670967096599e+02
-2.771331341604500764e+01,4.166728672867286605e+02
2.776249126826472207e+02,4.166747674767476610e+02
-1.232624925612358453e+02,4.166766676667666616e+02
4.122960326765922332e+02,4.166785678567856621e+02
-2.568154497596097485e+02,4.166804680468046627e+02
1.287767230325852950e+02,4.166823682368236632e+02
3.877108885873093413e+02,4.166842684268426638e+02
5.223480991240287494e+02,4.166861686168616643e+02
-3.805479999971237248e+02,4.166880688068806649e+02
6.320815720022935693e+02,4.166899689968996654e+02
2.705426715381962310e+01,4.166918691869186659e+02
1.781320616897272657e+02,4.166937693769376665e+02
-2.360215798731609596e+02,4.166956695669566670e+02
-1.685088985034770701e+02,4.166975697569757244e+02
-3.526712364848877002e+01,4.166994699469947250e+02
-5.828373290428512519e+02,4.167013701370137255e+02
5.717825109330792799e+01,4.167032703270327261e+02
2.408376805585562010e+02,4.167051705170517266e+02
1.546679574989468051e+02,4.167070707070707272e+02
2.773418280093897010e+02,4.167089708970897277e+02
1.875434828782478576e+02,4.167108710871087283e+02
-2.534651446232340390e+02,4.167127712771277288e+02
2.999876854319080621e+02,4.167146714671467294e+02
-5.539790534247855476e+02,4.167165716571657299e+02
9.349627517714012015e+01,4.167184718471847304e+02
-4.140145315437364957e+02,4.167203720372037310e+02
-1.261341616610643541e+02,4.167222722272227315e+02
-8.340099155081951210e+01,4.167241724172417321e+02
-3.585589466993793053e+02,4.167260726072607326e+02
9.500163399231573180e+01,4.167279727972797332e+02
-2.942520326520531171e+02,4.167298729872987337e+02
7.556062352952781680e+01,4.167317731773177343e+02
-5.295368403925702694e+01,4.167336733673367348e+02
2.043998171394858616e+02,4.167355735573557354e+02
-1.558348269273212452e+02,4.167374737473747359e+02
2.021876805131462618e+02,4.167393739373937365e+02
2.521803893575423672e+01,4.167412741274127370e+02
-9.267709982433297000e+01,4.167431743174317376e+02
-2.625626961188595487e+02,4.167450745074507381e+02
2.866282549488301470e+02,4.167469746974697387e+02
1.451497883751732445e+02,4.167488748874887392e+02
3.577586004560588862e+01,4.167507750775077398e+02
3.430937509592940842e+02,4.167526752675267403e+02
-1.685500117879439301e+02,4.167545754575457408e+02
1.299650934109466220e+02,4.167564756475647414e+02
2.493039890185050922e+02,4.167583758375837419e+02
2.643978395303524849e+02,4.167602760276027425e+02
-1.017279830104349685e+02,4.167621762176217430e+02
2.240795887484889022e+02,4.167640764076407436e+02
1.904267882401707652e+02,4.167659765976597441e+02
-2.581299097677700516e+01,4.167678767876787447e+02
2.962972484233551995e+02,4.167697769776977452e+02
6.314428115098878180e+01,4.167716771677167458e+02
1.778179497105529094e+02,4.167735773577358032e+02
-1.655652126671132294e+02,4.167754775477548037e+02
-1.027951571894758729e+02,4.167773777377738043e+02
5.824256183721988691e+02,4.167792779277928048e+02
9.497768454063805166e+01,4.167811781178118054e+02
-2.659868394705085848e+02,4.167830783078308059e+02
-3.657780812002966968e+02,4.167849784978498064e+02
8.610559715079684793e+02,4.167868786878688070e+02
-2.971334652685239064e+01,4.167887788778878075e+02
-2.219618380207121788e+02,4.167906790679068081e+02
-3.898782196900153849e+02,4.167925792579258086e+02
4.137255144918812562e+02,4.167944794479448092e+02
-2.654151398178735803e+02,4.167963796379638097e+02
-5.845857542357693148e+01,4.167982798279828103e+02
-1.964628048025879892e+01,4.168001800180018108e+02
2.523095288857852552e+02,4.168020802080208114e+02
-9.374366428770251787e+02,4.168039803980398119e+02
3.281870025316915758e+02,4.168058805880588125e+02
4.572670622987539559e+02,4.168077807780778130e+02
-1.279202876810978751e+01,4.168096809680968136e+02
-4.571673303290213539e+02,4.168115811581158141e+02
3.688056915020283810e+01,4.168134813481348147e+02
1.989474299881532033e+02,4.168153815381538152e+02
4.239714625208191592e+02,4.168172817281728157e+02
-9.398636612752499175e+00,4.168191819181918163e+02
-3.418182420060388971e+00,4.168210821082108168e+02
6.222350345600548849e+01,4.168229822982298174e+02
-2.681178136778417525e+02,4.168248824882488179e+02
-5.571612265057744935e+02,4.168267826782678185e+02
-1.794092965747607025e+02,4.168286828682868190e+02
-6.034925977767667860e+01,4.168305830583058196e+02
-3.499197424064482220e+02,4.168324832483248201e+02
2.212971088958894370e+02,4.168343834383438207e+02
2.133645353050884523e+02,4.168362836283628212e+02
3.865487507525548949e+02,4.168381838183818218e+02
2.022911059420351876e+01,4.168400840084008223e+02
2.470529406463168414e+02,4.168419841984198229e+02
5.743321259624053710e+01,4.168438843884388234e+02
-2.027858958535401541e+02,4.168457845784578240e+02
-1.048907555383958083e+02,4.168476847684768245e+02
4.736732990999541215e+01,4.168495849584958250e+02
-4.285277373760216619e+02,4.168514851485148256e+02
-1.946648382603393088e+02,4.168533853385338261e+02
-5.589790415833982706e+02,4.168552855285528267e+02
2.603173553244642449e+02,4.168571857185718841e+02
2.725754434725194528e+02,4.168590859085908846e+02
2.690132991948240004e+01,4.168609860986098852e+02
-6.283382397680533415e+01,4.168628862886288857e+02
1.217684720086871550e+02,4.168647864786478863e+02
3.645626140334402976e+02,4.168666866686668868e+02
-2.208046475603168517e+02,4.168685868586858874e+02
-4.202640296360557954e+02,4.168704870487048879e+02
-1.722542651878827940e+02,4.168723872387238885e+02
1.950514908356061028e+02,4.168742874287428890e+02
-2.250988007524129841e+02,4.168761876187618896e+02
4.038012466164497027e+01,4.168780878087808901e+02
-3.136110234726012891e+02,4.168799879987998906e+02
3.991198720621782172e+02,4.168818881888188912e+02
-2.180976887710953349e+01,4.168837883788378917e+02
-4.287555551591954099e+02,4.168856885688568923e+02
-2.830195470864833283e+02,4.168875887588758928e+02
2.220044129114980080e+02,4.168894889488948934e+02
2.861949791172633581e+02,4.168913891389138939e+02
-4.015466167747330815e+02,4.168932893289328945e+02
-1.569277072011307155e+02,4.168951895189518950e+02
2.401206249610075076e+02,4.168970897089708956e+02
-2.370601766373779640e+02,4.168989898989898961e+02
1.158877454446551951e+02,4.169008900890088967e+02
-2.446083223911535072e+02,4.169027902790278972e+02
7.516119530203077659e+01,4.169046904690468978e+02
4.857015672575813596e+02,4.169065906590658983e+02
3.814873211872292131e+02,4.169084908490848989e+02
-5.923078490797208815e+02,4.169103910391038994e+02
2.289709371929795054e+02,4.169122912291228999e+02
-3.373135565458392762e+02,4.169141914191419005e+02
-4.848570314352280661e+02,4.169160916091609010e+02
-2.172944836452765287e+02,4.169179917991799016e+02
8.974152356211162385e+01,4.169198919891989021e+02
7.515134975738337744e+02,4.169217921792179027e+02
5.808950307236898425e+02,4.169236923692369032e+02
2.979694581505482347e+02,4.169255925592559038e+02
5.626418231111769046e+02,4.169274927492749043e+02
4.838050444138434045e+02,4.169293929392939049e+02
-4.397133999626651644e+02,4.169312931293129054e+02
5.791595739316792191e+01,4.169331933193319628e+02
-2.101039576920290415e+02,4.169350935093509634e+02
-1.542431361158411960e+02,4.169369936993699639e+02
-1.791925235633764828e+02,4.169388938893889645e+02
3.318855825719810468e+02,4.169407940794079650e+02
3.774103740800038054e+01,4.169426942694269655e+02
-5.086248525833274243e+02,4.169445944594459661e+02
-3.460351032551823209e+02,4.169464946494649666e+02
-2.835046319001550614e+02,4.169483948394839672e+02
-3.629865150363770567e+02,4.169502950295029677e+02
-6.649138868149875634e+02,4.169521952195219683e+02
1.717532212306849146e+02,4.169540954095409688e+02
3.637265739143008432e+02,4.169559955995599694e+02
1.417178666523167863e+02,4.169578957895789699e+02
3.543402860893484103e+02,4.169597959795979705e+02
-3.449527197545522199e+02,4.169616961696169710e+02
5.663402082402200932e+01,4.169635963596359716e+02
-6.372341841621225740e+02,4.169654965496549721e+02
2.021408299774923307e+02,4.169673967396739727e+02
-1.337456766372836228e+02,4.169692969296929732e+02
-2.540560061083052972e+02,4.169711971197119738e+02
4.435769278533760485e+01,4.169730973097309743e+02
6.484017183114971772e+01,4.169749974997499748e+02
5.395553570163890811e+01,4.169768976897689754e+02
-2.082380415692951203e+01,4.169787978797879759e+02
-3.890905171892558769e+02,4.169806980698069765e+02
-1.398967989428755345e+02,4.169825982598259770e+02
3.520671282782217304e+02,4.169844984498449776e+02
4.612054448487484848e+01,4.169863986398639781e+02
1.209572461169913709e+02,4.169882988298829787e+02
-1.594647700276557316e+02,4.169901990199019792e+02
-2.272237421487653819e+02,4.169920992099209798e+02
7.381038549192021492e+01,4.169939993999399803e+02
3.130063454727107342e+02,4.169958995899589809e+02
5.819193423349100840e+02,4.169977997799779814e+02
2.924548039264728345e+02,4.169996999699969820e+02
-3.315244499495250352e+02,4.170016001600159825e+02
1.399456720606848705e+02,4.170035003500349831e+02
-2.444598514801455451e+02,4.170054005400539836e+02
1.016711731822487934e+02,4.170073007300729842e+02
-6.083989866927230423e+02,4.170092009200919847e+02
1.307287778427562728e+02,4.170111011101109852e+02
1.263826403579962800e+02,4.170130013001299858e+02
4.605153784918170459e+02,4.170149014901489863e+02
1.192508313357341478e+02,4.170168016801680437e+02
6.014558779065219341e+01,4.170187018701870443e+02
-3.392332054697388344e+02,4.170206020602060448e+02
-1.659093658778004681e+02,4.170225022502250454e+02
1.746387531153260682e+02,4.170244024402440459e+02
-9.473717679268398228e+01,4.170263026302630465e+02
-1.106045494372042555e+02,4.170282028202820470e+02
2.571563813048137703e+01,4.170301030103010476e+02
9.429776103297135137e+01,4.170320032003200481e+02
-1.983236076826642602e+02,4.170339033903390487e+02
-1.950245110939819710e+02,4.170358035803580492e+02
-4.681595514741157444e+02,4.170377037703770498e+02
3.841393834545863797e+02,4.170396039603960503e+02
-1.462839957250439227e+02,4.170415041504150508e+02
2.602197813348865907e+02,4.170434043404340514e+02
7.475651029888263110e+01,4.170453045304530519e+02
-7.435716304815240107e+01,4.170472047204720525e+02
-1.904718587527817419e+02,4.170491049104910530e+02
4.014732044595212983e+02,4.170510051005100536e+02
1.776870936508225896e+02,4.170529052905290541e+02
-2.704944043286908482e+02,4.170548054805480547e+02
-3.714675988381532790e+01,4.170567056705670552e+02
8.166663190582805498e+01,4.170586058605860558e+02
1.127063544804125428e+02,4.170605060506050563e+02
1.589361847501279499e+02,4.170624062406240569e+02
1.425391089909716982e+02,4.170643064306430574e+02
-6.284031365128559088e+01,4.170662066206620580e+02
-3.187542114836765563e+02,4.170681068106810585e+02
2.956792039206417044e+01,4.170700070007000591e+02
9.234809771771824671e+01,4.170719071907190596e+02
-1.240711608703474127e+02,4.170738073807380601e+02
4.347773482556385005e+01,4.170757075707570607e+02
3.419258003579184901e+02,4.170776077607760612e+02
3.951013937953305799e+02,4.170795079507950618e+02
1.295665001418534246e+02,4.170814081408140623e+02
4.444160978499760262e+01,4.170833083308330629e+02
2.085287468680879783e+02,4.170852085208520634e+02
-4.113618280327946763e+02,4.170871087108710640e+02
-6.982712143040713748e+00,4.170890089008900645e+02
6.056531329852013812e+01,4.170909090909090651e+02
-4.285939047336993895e+02,4.170928092809281225e+02
2.195322312939248732e+00,4.170947094709471230e+02
7.141467708043140306e+01,4.170966096609661236e+02
-6.094933332661415761e+02,4.170985098509851241e+02
-2.106544125624404558e+02,4.171004100410041247e+02
5.183852945372233307e+02,4.171023102310231252e+02
-1.143479604019704965e+02,4.171042104210421257e+02
-6.329174261463967923e+02,4.171061106110611263e+02
-2.273785181078418915e+01,4.171080108010801268e+02
5.587801361633551096e+02,4.171099109910991274e+02
-1.352402411198421532e+02,4.171118111811181279e+02
4.686095109699026011e+02,4.171137113711371285e+02
-2.121250470018074736e+02,4.171156115611561290e+02
-1.330431475190699473e+02,4.171175117511751296e+02
-4.251696418012247705e+02,4.171194119411941301e+02
-5.007304274645942428e+02,4.171213121312131307e+02
-3.215881974353068244e+02,4.171232123212321312e+02
-3.017502838344128691e+02,4.171251125112511318e+02
-2.981486228141218930e+02,4.171270127012701323e+02
1.706613445278130428e+02,4.171289128912891329e+02
1.718685541321071071e+02,4.171308130813081334e+02
1.560339948327736579e+02,4.171327132713271340e+02
8.607618984591377398e+01,4.171346134613461345e+02
1.197743803173088679e+02,4.171365136513651350e+02
-1.856374704217488869e+01,4.171384138413841356e+02
5.909265117832717351e+01,4.171403140314031361e+02
1.328778571311284225e+02,4.171422142214221367e+02
-7.427137800918564459e+00,4.171441144114411372e+02
9.021793834711476734e+01,4.171460146014601378e+02
-2.034580713626448869e+02,4.171479147914791383e+02
-4.127564392873650831e+02,4.171498149814981389e+02
-4.304808813431167778e+02,4.171517151715171394e+02
-2.656918597265137123e+02,4.171536153615361400e+02
6.401650589923519874e+02,4.171555155515551405e+02
1.929215904992287278e+02,4.171574157415741411e+02
5.791664468652365372e+01,4.171593159315931416e+02
2.144129487533248835e+02,4.171612161216121422e+02
-7.937043024736470898e+01,4.171631163116311427e+02
-1.472062910303283445e+02,4.171650165016501433e+02
-4.231796715016853909e+02,4.171669166916691438e+02
2.911748325754311963e+02,4.171688168816881443e+02
-4.567539254364913859e+02,4.171707170717071449e+02
-1.103957691923478279e+02,4.171726172617261454e+02
6.775558362480527421e+02,4.171745174517451460e+02
2.402289893928021911e+02,4.171764176417642034e+02
8.851984788909365420e+01,4.171783178317832039e+02
-4.193181552907718128e+02,4.171802180218022045e+02
-4.887333924838573580e+02,4.171821182118212050e+02
-5.168585381084704977e+02,4.171840184018402056e+02
-1.848063957317771155e+02,4.171859185918592061e+02
2.798974743214695877e+02,4.171878187818782067e+02
1.392774073545860176e+02,4.171897189718972072e+02
7.367651212763296371e+02,4.171916191619162078e+02
-1.043011982856969411e+02,4.171935193519352083e+02
2.433463825729310201e+02,4.171954195419542089e+02
3.353525347494222046e+02,4.171973197319732094e+02
-6.142808628792647596e+01,4.171992199219922099e+02
-2.423187895389515916e+02,4.172011201120112105e+02
-3.131870626870445449e+02,4.172030203020302110e+02
4.509738648316637182e+02,4.172049204920492116e+02
1.600810616827978947e+02,4.172068206820682121e+02
1.303594107766645038e+02,4.172087208720872127e+02
-9.607805471490502214e+01,4.172106210621062132e+02
-3.303857553931014763e+02,4.172125212521252138e+02
2.823771206566155456e+02,4.172144214421442143e+02
1.207191157488611708e+02,4.172163216321632149e+02
7.047676965560032158e+01,4.172182218221822154e+02
3.817600393801579450e+00,4.172201220122012160e+02
6.369367788658323661e+02,4.172220222022202165e+02
6.854186750497983383e+01,4.172239223922392171e+02
-3.217633778584723814e+01,4.172258225822582176e+02
1.511084655730405473e+02,4.172277227722772182e+02
2.050274054837291828e+02,4.172296229622962187e+02
1.712076015381998957e+02,4.172315231523152192e+02
3.233488009098725229e+02,4.172334233423342198e+02
-1.659255152847285899e+02,4.172353235323532203e+02
-5.334300644151402793e+01,4.172372237223722209e+02
-1.421509387290183781e+02,4.172391239123912214e+02
-5.435441201619285039e+02,4.172410241024102220e+02
-5.447790865881781883e+02,4.172429242924292225e+02
-1.372717281534706046e+02,4.172448244824482231e+02
1.937142358855800808e+02,4.172467246724672236e+02
1.914575188294987527e+02,4.172486248624862242e+02
-1.703081591610981604e+02,4.172505250525052247e+02
1.370376726986262383e+02,4.172524252425242821e+02
1.671563195232339467e+02,4.172543254325432827e+02
-5.142416114313065236e+02,4.172562256225622832e+02
4.032849919980640152e+01,4.172581258125812838e+02
-1.734743339322037912e+02,4.172600260026002843e+02
3.030486303950001457e+02,4.172619261926192848e+02
1.296687307658032529e+00,4.172638263826382854e+02
3.017737914740919791e+02,4.172657265726572859e+02
2.688717509789553333e+02,4.172676267626762865e+02
-9.672026971004399343e+01,4.172695269526952870e+02
5.160266879124763761e+01,4.172714271427142876e+02
-1.920687090559346473e+02,4.172733273327332881e+02
-2.280649384435701421e+01,4.172752275227522887e+02
1.104203183757271916e+02,4.172771277127712892e+02
3.047618335707077222e+02,4.172790279027902898e+02
3.699102805253323822e+01,4.172809280928092903e+02
2.547303024362262818e+02,4.172828282828282909e+02
-2.817176937553674634e+02,4.172847284728472914e+02
-4.485093524688438293e+01,4.172866286628662920e+02
-3.580528711820218746e+02,4.172885288528852925e+02
2.110059269186338042e+02,4.172904290429042931e+02
-8.386414901835748026e+01,4.172923292329232936e+02
-5.695281162567096089e+02,4.172942294229422941e+02
-2.650099289222116568e+02,4.172961296129612947e+02
-1.646215682299402161e+01,4.172980298029802952e+02
1.148084771752680808e+02,4.172999299929992958e+02
-4.349776957753068700e+02,4.173018301830182963e+02
4.620765684216685258e+02,4.173037303730372969e+02
-7.017686406489909245e+01,4.173056305630562974e+02
4.500157815375484205e+01,4.173075307530752980e+02
-2.205506024106815062e+02,4.173094309430942985e+02
7.608587781666085448e+01,4.173113311331132991e+02
4.615269098225118114e+02,4.173132313231322996e+02
5.045649713994388321e+02,4.173151315131513002e+02
3.981808851962462654e+02,4.173170317031703007e+02
6.062278187164977084e+01,4.173189318931893013e+02
-1.517764747339969347e+02,4.173208320832083018e+02
1.473124616785995329e+02,4.173227322732273024e+02
-7.825008433625389159e+01,4.173246324632463029e+02
-5.032507082382591790e+01,4.173265326532653035e+02
1.795205838464399619e+02,4.173284328432843040e+02
-1.833533486481228749e+02,4.173303330333033045e+02
-6.556359310208284796e+02,4.173322332233223051e+02
3.844305693010443292e+01,4.173341334133413056e+02
9.977293615015864248e+01,4.173360336033603630e+02
-2.596412796051635610e+02,4.173379337933793636e+02
-5.007913673252343187e+02,4.173398339833983641e+02
-4.282810277844370717e+02,4.173417341734173647e+02
-9.727471241254535244e+02,4.173436343634363652e+02
1.702939788960588317e+02,4.173455345534553658e+02
2.817441196810650581e+02,4.173474347434743663e+02
1.428389300149843564e+02,4.173493349334933669e+02
2.931132387860124595e+02,4.173512351235123674e+02
2.781434975625543302e+02,4.173531353135313680e+02
-2.400435414382345414e+02,4.173550355035503685e+02
5.716552272982841032e+01,4.173569356935693691e+02
-3.889319748831233170e+01,4.173588358835883696e+02
-5.498531177915823775e+01,4.173607360736073701e+02
-1.786495320456612319e+02,4.173626362636263707e+02
3.063325382298033901e+02,4.173645364536453712e+02
-8.892504677053923956e+01,4.173664366436643718e+02
-4.056073583186176279e+02,4.173683368336833723e+02
-8.676797403754362037e+00,4.173702370237023729e+02
1.526016448088531341e+01,4.173721372137213734e+02
4.393063074192839679e+01,4.173740374037403740e+02
7.863607072158737310e+01,4.173759375937593745e+02
1.373489728713748548e+02,4.173778377837783751e+02
5.474819449041503958e+02,4.173797379737973756e+02
4.188126488676878267e+01,4.173816381638163762e+02
2.713206646539743527e+00,4.173835383538353767e+02
3.422608916569239454e+02,4.173854385438543773e+02
-3.642920489092820162e+02,4.173873387338733778e+02
-1.430599224940281431e+02,4.173892389238923784e+02
1.994467126556559151e+02,4.173911391139113789e+02
2.332249695961726275e+02,4.173930393039303794e+02
-3.992051016056594790e+02,4.173949394939493800e+02
4.883769591554498390e+01,4.173968396839683805e+02
9.385410366392063679e+02,4.173987398739873811e+02
-2.500267358614048874e+02,4.174006400640063816e+02
5.603060363515608060e+02,4.174025402540253822e+02
-5.355904872851338183e+01,4.174044404440443827e+02
-3.622708210746055215e+02,4.174063406340633833e+02
2.803277944575260108e+02,4.174082408240823838e+02
2.421760679238471994e+02,4.174101410141013844e+02
-7.713381399660380566e+01,4.174120412041204418e+02
4.979737236945798031e+02,4.174139413941394423e+02
6.364257040496705713e+02,4.174158415841584429e+02
-3.177458031712475304e+02,4.174177417741774434e+02
-4.870480075470678116e+01,4.174196419641964440e+02
-4.180703813087159659e+01,4.174215421542154445e+02
2.382329436998838332e+02,4.174234423442344450e+02
-3.182483357203535093e+02,4.174253425342534456e+02
1.682308046785763622e+02,4.174272427242724461e+02
-1.245107332537826466e+02,4.174291429142914467e+02
-1.726881931643302721e+02,4.174310431043104472e+02
-4.873194471904651692e+01,4.174329432943294478e+02
6.051487834122935539e+01,4.174348434843484483e+02
2.260754392474599115e+02,4.174367436743674489e+02
-4.390010902946103215e+02,4.174386438643864494e+02
6.624796234358423419e+01,4.174405440544054500e+02
7.070154003000557168e+02,4.174424442444244505e+02
1.273359505160669585e+02,4.174443444344434511e+02
3.153210896718102276e+02,4.174462446244624516e+02
-2.603243470887006765e+02,4.174481448144814522e+02
-1.297427236491604106e+02,4.174500450045004527e+02
-4.715483370101435412e+02,4.174519451945194533e+02
9.313019810484411209e+01,4.174538453845384538e+02
-4.480064796191277310e+02,4.174557455745574543e+02
3.503300909025120404e+02,4.174576457645764549e+02
1.696343580854731954e+02,4.174595459545954554e+02
4.381072560253973336e+01,4.174614461446144560e+02
-1.432410554695294138e+02,4.174633463346334565e+02
-3.238081858036230898e+01,4.174652465246524571e+02
